OrderID,Date,Region,Category,Product,CustomerSegment,Channel,UnitsSold,UnitPrice,DiscountPct,MarketingSpend,Sales
102901,2024-11-27,West,Apparel,Backpack,New,In-Store,2,55.31,0.0,27.42,110.62
102902,2024-11-27,West,Electronics,Bluetooth Speaker,New,Online,4,69.42,0.15,5.52,236.03
102903,2024-11-27,South,Beauty,Shampoo,Returning,Online,1,11.45,0.0,16.07,11.45
102904,2024-11-28,South,Home & Kitchen,Air Fryer,Loyalty,Online,4,74.76,0.15,31.85,254.18
102905,2024-11-28,North,Electronics,Smartphone Case,New,Online,1,16.34,0.0,56.2,16.34
102906,2024-11-28,East,Home & Kitchen,Vacuum Cleaner,New,Online,1,122.57,0.0,65.93,122.57
102907,2024-11-28,West,Home & Kitchen,Blender,Returning,Online,4,45.01,0.0,46.48,180.04
102908,2024-11-28,North,Apparel,T-Shirt,New,Online,1,22.29,0.0,0.94,22.29
102909,2024-11-28,West,Apparel,Running Shoes,Loyalty,Online,5,73.22,0.0,24.18,366.1
102910,2024-11-28,West,Beauty,Lipstick Set,Returning,Online,5,28.75,0.0,44.41,143.75
102911,2024-11-28,North,Home & Kitchen,Coffee Maker,Returning,Marketplace,3,65.13,0.0,38.39,195.39
102912,2024-11-28,North,Home & Kitchen,Coffee Maker,New,Online,2,57.06,0.0,58.47,114.12
102913,2024-11-28,South,Beauty,Face Serum,Loyalty,Online,4,25.17,0.0,58.2,100.68
102914,2024-11-28,East,Beauty,Lipstick Set,Loyalty,Marketplace,3,25.58,0.15,51.48,65.23
102915,2024-11-28,West,Apparel,Jacket,Returning,In-Store,4,107.07,0.0,40.24,428.28
102916,2024-11-28,North,Electronics,Bluetooth Speaker,Loyalty,Online,3,67.45,0.1,61.85,182.12
102917,2024-11-28,South,Home & Kitchen,Air Fryer,New,Marketplace,2,74.32,0.15,0.92,126.34
102918,2024-11-28,East,Apparel,Running Shoes,Loyalty,In-Store,5,72.7,0.2,36.23,290.8
102919,2024-11-28,West,Beauty,Shampoo,Returning,Online,2,12.68,0.2,67.16,20.29
102920,2024-11-29,North,Electronics,Bluetooth Speaker,New,Marketplace,3,69.95,0.0,24.79,209.85
102921,2024-11-29,West,Apparel,Running Shoes,Returning,In-Store,3,79.32,0.0,5.68,237.96
102922,2024-11-29,East,Electronics,Power Bank,Returning,In-Store,3,26.42,0.0,38.82,79.26
102923,2024-11-29,East,Electronics,Smartphone Case,Returning,Marketplace,5,14.77,0.15,64.06,62.77
102924,2024-11-29,South,Apparel,Backpack,Returning,Online,5,42.41,0.1,67.52,190.84
102925,2024-11-29,West,Electronics,Smartphone Case,New,In-Store,3,16.69,0.0,57.54,50.07
102926,2024-11-29,North,Electronics,Smartphone Case,New,Online,4,16.17,0.0,27.01,64.68
102927,2024-11-29,East,Beauty,Moisturizer,Returning,Online,1,21.36,0.15,62.13,18.16
102928,2024-11-29,North,Electronics,Wireless Earbuds,Loyalty,Marketplace,5,49.0,0.2,24.77,196.0
102929,2024-11-29,South,Electronics,Smartphone Case,Returning,Marketplace,1,13.11,0.0,25.71,13.11
102930,2024-11-29,North,Apparel,Backpack,New,Online,2,56.07,0.0,51.77,112.14
102931,2024-11-29,North,Apparel,Backpack,Loyalty,Online,1,54.86,0.15,37.44,46.63
102932,2024-11-29,South,Beauty,Lipstick Set,New,Marketplace,1,22.54,0.0,,22.54
102933,2024-11-29,South,Apparel,T-Shirt,New,Online,3,17.01,0.15,27.91,43.38
102934,2024-11-29,North,Home & Kitchen,Blender,Loyalty,Online,3,41.6,0.0,19.64,124.8
102935,2024-11-30,West,Beauty,Lipstick Set,Returning,In-Store,2,28.94,0.0,8.74,57.88
102936,2024-11-30,South,Apparel,T-Shirt,New,In-Store,4,17.42,0.0,40.44,69.68
102937,2024-11-30,West,Apparel,Backpack,Loyalty,In-Store,4,56.38,0.0,27.1,225.52
102938,2024-11-30,West,Beauty,Face Serum,New,Online,4,34.11,0.0,16.7,136.44
102939,2024-11-30,East,Home & Kitchen,Blender,New,Online,5,40.22,0.0,41.48,201.1
102940,2024-11-30,South,Home & Kitchen,Vacuum Cleaner,New,In-Store,3,105.57,0.1,4.27,285.04
102941,2024-11-30,West,Beauty,Moisturizer,Returning,Online,4,24.69,0.0,64.69,98.76
102942,2024-11-30,North,Apparel,T-Shirt,Loyalty,In-Store,3,21.26,0.0,13.27,63.78
102943,2024-11-30,East,Home & Kitchen,Coffee Maker,Returning,In-Store,4,54.33,0.0,52.0,217.32
102944,2024-11-30,East,Home & Kitchen,Air Fryer,Returning,Online,3,82.08,0.0,58.72,246.24
102945,2024-11-30,South,Apparel,Jacket,Returning,Marketplace,1,74.35,0.0,20.58,74.35
102946,2024-11-30,North,Electronics,Wireless Earbuds,Loyalty,In-Store,4,50.83,0.0,24.43,203.32
102947,2024-11-30,East,Apparel,Backpack,New,Marketplace,2,51.94,0.0,22.92,103.88
102948,2024-11-30,South,Home & Kitchen,Coffee Maker,Returning,Online,2,54.21,0.1,27.48,97.58
102949,2024-11-30,East,Apparel,Running Shoes,New,Online,1,69.96,0.0,45.37,69.96
102950,2024-11-30,North,Home & Kitchen,Vacuum Cleaner,Returning,Marketplace,2,132.67,0.0,45.02,265.34
102951,2024-11-30,South,Electronics,Power Bank,Returning,Marketplace,3,23.67,0.0,8.97,71.01
102952,2024-12-01,North,Apparel,Jacket,New,Online,1,93.16,0.0,68.37,93.16
102953,2024-12-01,North,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,2,136.38,0.0,,272.76
102954,2024-12-01,South,Beauty,Shampoo,Loyalty,In-Store,5,10.99,0.0,6.62,54.95
102955,2024-12-01,South,Apparel,Running Shoes,Returning,Online,5,61.74,0.15,34.08,262.4
102956,2024-12-01,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,2,121.14,0.15,23.26,205.94
102957,2024-12-01,East,Apparel,Running Shoes,Returning,In-Store,3,67.94,0.0,14.45,203.82
102958,2024-12-01,South,Home & Kitchen,Coffee Maker,New,Online,3,49.34,0.0,15.87,148.02
102959,2024-12-01,East,Electronics,Smartphone Case,Loyalty,In-Store,2,16.34,0.2,18.92,26.14
102960,2024-12-01,East,Home & Kitchen,Vacuum Cleaner,Returning,Marketplace,4,113.63,0.0,41.52,454.52
102961,2024-12-01,East,Home & Kitchen,Vacuum Cleaner,Returning,Online,2,109.84,0.0,19.84,219.68
102962,2024-12-01,West,Electronics,Bluetooth Speaker,New,In-Store,2,69.4,0.0,20.65,138.8
102963,2024-12-01,North,Electronics,Wireless Earbuds,Loyalty,Marketplace,4,45.64,0.15,28.61,155.18
102964,2024-12-01,West,Beauty,Lipstick Set,New,Online,1,30.73,0.0,44.22,30.73
102965,2024-12-01,West,Apparel,T-Shirt,New,Online,4,25.31,0.15,7.1,86.05
102966,2024-12-01,East,Apparel,T-Shirt,Returning,Online,5,20.3,0.0,22.03,101.5
102967,2024-12-01,West,Apparel,Running Shoes,New,Online,3,81.65,0.0,29.74,244.95
102968,2024-12-01,East,Apparel,T-Shirt,Loyalty,Online,5,19.28,0.0,54.1,96.4
102969,2024-12-01,North,Apparel,Jacket,Returning,Online,1,106.08,0.0,68.99,106.08
102970,2024-12-01,West,Beauty,Face Serum,Returning,In-Store,2,38.53,0.0,44.98,77.06
102971,2024-12-01,West,Apparel,Jacket,New,Online,2,108.67,0.0,62.16,217.34
102972,2024-12-01,East,Apparel,T-Shirt,Returning,In-Store,3,20.07,0.1,60.28,54.19
102973,2024-12-01,West,Apparel,Running Shoes,New,In-Store,2,82.53,0.0,22.67,165.06
102974,2024-12-01,North,Home & Kitchen,Vacuum Cleaner,New,Online,5,141.39,0.0,66.82,706.95
102975,2024-12-02,North,Electronics,Power Bank,New,In-Store,3,27.15,0.0,41.97,81.45
102976,2024-12-02,East,Electronics,Power Bank,New,Online,3,23.4,0.0,8.15,70.2
102977,2024-12-02,West,Electronics,Wireless Earbuds,Returning,In-Store,3,50.76,0.0,2.42,152.28
102978,2024-12-02,West,Apparel,T-Shirt,Returning,Online,1,22.8,0.2,24.47,18.24
102979,2024-12-02,North,Home & Kitchen,Blender,New,Marketplace,3,43.98,0.0,18.95,131.94
102980,2024-12-02,South,Beauty,Lipstick Set,New,In-Store,2,23.23,0.15,34.75,39.49
102981,2024-12-02,East,Home & Kitchen,Vacuum Cleaner,Returning,Online,1,112.61,0.0,19.29,112.61
102982,2024-12-02,West,Beauty,Moisturizer,Returning,In-Store,4,24.42,0.0,60.73,97.68
102983,2024-12-03,North,Home & Kitchen,Coffee Maker,Loyalty,Online,4,59.92,0.0,26.76,239.68
102984,2024-12-03,South,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,4,113.22,0.0,27.91,452.88
102985,2024-12-03,West,Apparel,Jacket,Returning,Online,2,110.65,0.15,19.83,188.1
102986,2024-12-03,North,Electronics,Smartphone Case,Returning,Online,1,17.17,0.15,10.6,14.59
102987,2024-12-03,South,Beauty,Lipstick Set,Returning,In-Store,2,22.69,0.0,35.18,45.38
102988,2024-12-03,West,Beauty,Shampoo,New,In-Store,5,14.39,0.15,27.17,61.16
102989,2024-12-03,South,Apparel,T-Shirt,Loyalty,In-Store,5,18.81,0.0,17.01,94.05
102990,2024-12-03,North,Apparel,Backpack,Loyalty,Online,4,57.59,0.0,1.52,230.36
102991,2024-12-03,East,Apparel,T-Shirt,Returning,In-Store,2,19.67,0.0,56.59,39.34
102992,2024-12-03,East,Beauty,Face Serum,Returning,In-Store,4,32.69,0.0,39.82,130.76
102993,2024-12-03,South,Beauty,Face Serum,Returning,Online,2,30.03,0.0,48.61,60.06
102994,2024-12-03,West,Beauty,Lipstick Set,New,Marketplace,3,30.43,0.0,25.57,91.29
102995,2024-12-03,East,Home & Kitchen,Vacuum Cleaner,New,Online,5,124.66,0.15,32.16,529.8
102996,2024-12-03,West,Beauty,Lipstick Set,Loyalty,Online,5,28.12,0.0,50.84,140.6
102997,2024-12-04,South,Home & Kitchen,Coffee Maker,New,In-Store,4,47.59,0.1,6.32,171.32
102998,2024-12-04,East,Electronics,Smartphone Case,New,Online,2,14.68,0.0,64.84,29.36
102999,2024-12-04,South,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,1,105.19,0.0,3.54,105.19
103000,2024-12-04,East,Beauty,Face Serum,Returning,Marketplace,5,29.36,0.0,66.45,146.8
103001,2024-12-04,East,Electronics,Power Bank,Returning,Online,3,25.55,0.0,11.83,76.65
103002,2024-12-04,East,Home & Kitchen,Vacuum Cleaner,Loyalty,Online,4,114.39,0.0,62.36,457.56
103003,2024-12-04,East,Beauty,Moisturizer,New,Online,2,23.99,0.2,53.49,38.38
103004,2024-12-04,West,Beauty,Moisturizer,Returning,Online,3,27.57,0.0,46.11,82.71
103005,2024-12-04,South,Beauty,Shampoo,Loyalty,Online,1,10.33,0.0,32.57,10.33
103006,2024-12-04,West,Beauty,Lipstick Set,New,Marketplace,5,29.05,0.0,50.74,145.25
103007,2024-12-04,East,Home & Kitchen,Coffee Maker,Returning,Online,4,52.96,0.0,64.33,211.84
103008,2024-12-04,East,Home & Kitchen,Blender,Loyalty,Marketplace,5,42.14,0.15,36.24,179.1
103009,2024-12-04,South,Apparel,T-Shirt,Returning,Online,2,19.4,0.0,15.65,38.8
103010,2024-12-05,North,Apparel,Running Shoes,New,Online,4,80.02,0.0,19.59,320.08
103011,2024-12-05,North,Home & Kitchen,Vacuum Cleaner,New,In-Store,5,132.8,0.0,26.62,664.0
103012,2024-12-05,East,Apparel,Running Shoes,New,Online,3,73.28,0.0,22.87,219.84
103013,2024-12-05,East,Electronics,Smartphone Case,New,Marketplace,2,16.07,0.0,16.96,32.14
103014,2024-12-05,East,Home & Kitchen,Vacuum Cleaner,Returning,In-Store,4,122.05,0.0,19.2,488.2
103015,2024-12-05,West,Electronics,Bluetooth Speaker,New,Marketplace,1,63.27,0.2,19.46,50.62
103016,2024-12-05,North,Beauty,Face Serum,Loyalty,Online,3,32.42,0.0,41.91,97.26
103017,2024-12-05,South,Electronics,Smartphone Case,New,In-Store,4,14.09,0.0,57.48,56.36
103018,2024-12-05,North,Beauty,Shampoo,Returning,Marketplace,4,13.3,0.0,17.66,53.2
103019,2024-12-05,South,Electronics,Smartphone Case,Loyalty,Online,2,12.93,0.0,0.0,25.86
103020,2024-12-05,East,Beauty,Shampoo,New,In-Store,5,12.75,0.0,55.85,63.75
103021,2024-12-05,North,Electronics,Power Bank,New,In-Store,2,30.03,0.0,50.53,60.06
103022,2024-12-05,North,Electronics,Smartphone Case,Loyalty,Online,4,16.98,0.0,59.65,67.92
103023,2024-12-06,South,Beauty,Shampoo,Returning,Marketplace,3,10.69,0.0,67.4,32.07
103024,2024-12-06,West,Apparel,Running Shoes,Loyalty,In-Store,3,79.37,0.0,33.65,238.11
103025,2024-12-06,North,Beauty,Shampoo,Returning,Online,2,13.57,0.1,45.06,24.43
103026,2024-12-06,South,Electronics,Smartphone Case,Returning,In-Store,1,13.87,0.0,40.97,13.87
103027,2024-12-06,West,Home & Kitchen,Blender,New,In-Store,1,48.07,0.0,57.76,48.07
103028,2024-12-06,North,Home & Kitchen,Air Fryer,Returning,Online,4,86.42,0.0,1.24,345.68
103029,2024-12-06,East,Apparel,Backpack,New,In-Store,2,48.75,0.0,21.13,97.5
103030,2024-12-06,West,Beauty,Shampoo,Loyalty,Online,3,13.36,0.0,52.31,40.08
103031,2024-12-06,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,2,139.87,0.0,54.52,279.74
103032,2024-12-06,North,Apparel,Jacket,Returning,Marketplace,5,99.31,0.1,22.81,446.9
103033,2024-12-06,West,Electronics,Smartphone Case,Returning,Online,3,18.31,0.0,20.7,54.93
103034,2024-12-07,South,Electronics,Bluetooth Speaker,New,In-Store,3,57.92,0.0,68.54,173.76
103035,2024-12-07,North,Beauty,Moisturizer,Returning,Online,1,23.1,0.0,17.48,23.1
103036,2024-12-07,North,Home & Kitchen,Vacuum Cleaner,New,Online,1,130.19,0.0,22.83,130.19
103037,2024-12-07,West,Apparel,Backpack,Returning,Online,5,61.73,0.1,57.08,277.78
103038,2024-12-07,North,Apparel,T-Shirt,New,Online,4,23.43,0.0,43.91,93.72
103039,2024-12-07,East,Beauty,Moisturizer,Returning,In-Store,4,22.14,0.0,41.41,88.56
103040,2024-12-07,East,Beauty,Lipstick Set,Returning,In-Store,5,27.33,0.0,26.96,136.65
103041,2024-12-07,West,Electronics,Power Bank,Loyalty,In-Store,5,29.05,0.0,2.02,145.25
103042,2024-12-07,East,Beauty,Moisturizer,Returning,Online,5,20.45,0.0,43.62,102.25
103043,2024-12-07,East,Beauty,Lipstick Set,Returning,Online,5,25.68,0.15,21.4,109.14
103044,2024-12-07,South,Electronics,Smartphone Case,Loyalty,In-Store,2,12.84,0.0,34.08,25.68
103045,2024-12-07,East,Electronics,Power Bank,New,In-Store,1,25.71,0.0,41.84,25.71
103046,2024-12-07,West,Electronics,Smartphone Case,Returning,Marketplace,4,16.89,0.0,65.19,67.56
103047,2024-12-07,East,Apparel,Backpack,New,Online,3,53.31,0.0,7.45,159.93
103048,2024-12-07,South,Beauty,Shampoo,New,Online,5,11.13,0.15,66.93,47.3
103049,2024-12-07,South,Electronics,Power Bank,New,Online,1,23.69,0.0,3.66,23.69
103050,2024-12-08,East,Electronics,Power Bank,New,Online,1,24.53,0.0,30.68,24.53
103051,2024-12-08,North,Apparel,Jacket,Loyalty,In-Store,3,98.09,0.0,39.24,294.27
103052,2024-12-08,West,Apparel,Jacket,Returning,In-Store,3,114.53,0.0,17.78,343.59
103053,2024-12-08,North,Electronics,Power Bank,New,Online,4,28.84,0.0,3.95,115.36
103054,2024-12-08,North,Apparel,Backpack,New,Online,2,56.41,0.15,52.47,95.9
103055,2024-12-08,North,Apparel,Running Shoes,Returning,Online,1,79.27,0.0,19.25,79.27
103056,2024-12-08,North,Electronics,Power Bank,Returning,In-Store,5,27.5,0.1,45.83,123.75
103057,2024-12-08,East,Beauty,Lipstick Set,New,Marketplace,5,23.75,0.0,60.17,118.75
103058,2024-12-08,West,Electronics,Power Bank,Loyalty,Online,3,28.16,0.0,15.04,84.48
103059,2024-12-08,West,Apparel,Running Shoes,New,Online,5,75.43,0.0,57.85,377.15
103060,2024-12-08,South,Electronics,Wireless Earbuds,New,Online,5,38.87,0.0,41.48,194.35
103061,2024-12-08,South,Home & Kitchen,Coffee Maker,Returning,In-Store,3,47.61,0.0,61.86,142.83
103062,2024-12-08,East,Home & Kitchen,Vacuum Cleaner,New,Online,1,116.58,0.0,18.58,116.58
103063,2024-12-08,East,Home & Kitchen,Coffee Maker,New,In-Store,1,58.06,0.0,56.96,58.06
103064,2024-12-09,South,Beauty,Moisturizer,Returning,Online,4,20.59,0.15,19.91,70.01
103065,2024-12-09,North,Electronics,Bluetooth Speaker,Loyalty,In-Store,5,69.69,0.0,37.8,348.45
103066,2024-12-09,North,Beauty,Lipstick Set,Returning,Marketplace,2,27.74,0.0,15.4,55.48
103067,2024-12-09,East,Home & Kitchen,Blender,New,In-Store,5,41.6,0.0,4.3,208.0
103068,2024-12-09,East,Home & Kitchen,Coffee Maker,New,Online,1,55.59,0.0,4.95,55.59
103069,2024-12-09,North,Beauty,Shampoo,Returning,Online,4,12.59,0.0,23.25,50.36
103070,2024-12-09,South,Beauty,Moisturizer,New,Online,2,20.68,0.15,21.1,35.16
103071,2024-12-09,South,Apparel,Jacket,Loyalty,Online,5,83.95,0.0,1.8,419.75
103072,2024-12-09,North,Beauty,Moisturizer,New,Marketplace,5,22.21,0.0,62.95,111.05
103073,2024-12-09,North,Apparel,Running Shoes,New,In-Store,3,76.91,0.0,29.68,230.73
103074,2024-12-09,East,Electronics,Smartphone Case,Returning,Online,5,15.07,0.0,28.4,75.35
103075,2024-12-09,North,Beauty,Moisturizer,Returning,Online,2,23.59,0.0,7.64,47.18
103076,2024-12-10,West,Home & Kitchen,Blender,Returning,Online,3,47.69,0.1,32.34,128.76
103077,2024-12-10,West,Electronics,Wireless Earbuds,Returning,Marketplace,1,52.51,0.15,5.79,44.63
103078,2024-12-10,East,Electronics,Smartphone Case,New,In-Store,3,14.74,0.0,34.93,44.22
103079,2024-12-10,North,Beauty,Lipstick Set,Loyalty,Marketplace,2,24.89,0.0,44.84,49.78
103080,2024-12-10,West,Home & Kitchen,Air Fryer,Loyalty,Marketplace,4,94.57,0.0,9.26,378.28
103081,2024-12-10,North,Home & Kitchen,Air Fryer,New,Marketplace,3,92.04,0.0,34.0,276.12
103082,2024-12-10,South,Beauty,Lipstick Set,Loyalty,In-Store,4,22.29,0.0,66.77,89.16
103083,2024-12-10,East,Home & Kitchen,Vacuum Cleaner,Loyalty,In-Store,1,114.62,0.0,50.71,114.62
103084,2024-12-10,North,Apparel,T-Shirt,Returning,In-Store,1,20.43,0.0,42.37,20.43
103085,2024-12-10,West,Electronics,Smartphone Case,New,Online,3,16.38,0.0,37.94,49.14
103086,2024-12-10,East,Beauty,Moisturizer,New,In-Store,5,22.93,0.0,60.26,114.65
103087,2024-12-10,East,Apparel,Jacket,New,Online,2,94.22,0.0,51.61,188.44
103088,2024-12-10,South,Home & Kitchen,Coffee Maker,Loyalty,Marketplace,4,49.05,0.1,26.46,176.58
103089,2024-12-10,West,Home & Kitchen,Vacuum Cleaner,Returning,Online,2,133.22,0.0,29.3,266.44
103090,2024-12-10,North,Apparel,Running Shoes,New,In-Store,4,76.4,0.0,1.31,305.6
103091,2024-12-10,West,Electronics,Power Bank,Returning,Marketplace,1,29.26,0.15,45.21,24.87
103092,2024-12-10,North,Apparel,Backpack,New,Online,3,54.85,0.0,2.98,164.55
103093,2024-12-10,East,Beauty,Face Serum,Returning,Online,4,29.77,0.0,45.43,119.08
103094,2024-12-11,West,Apparel,Jacket,New,Online,1,104.84,0.0,53.86,104.84
103095,2024-12-11,North,Apparel,Jacket,Returning,Online,1,95.74,0.0,1.23,95.74
103096,2024-12-11,North,Home & Kitchen,Air Fryer,Loyalty,Online,2,88.76,0.2,48.64,142.02
103097,2024-12-11,East,Home & Kitchen,Coffee Maker,Loyalty,Online,1,60.1,0.2,64.85,48.08
103098,2024-12-11,West,Beauty,Lipstick Set,Returning,Online,1,28.78,0.0,25.35,28.78
103099,2024-12-11,West,Beauty,Lipstick Set,New,Online,2,30.88,0.0,57.45,61.76
103100,2024-12-11,North,Home & Kitchen,Vacuum Cleaner,Returning,Online,5,134.36,0.0,49.91,671.8
103101,2024-12-11,South,Electronics,Wireless Earbuds,Returning,Marketplace,5,37.74,0.0,0.81,188.7
103102,2024-12-11,South,Home & Kitchen,Coffee Maker,New,In-Store,3,49.84,0.0,36.14,149.52
103103,2024-12-12,North,Apparel,Backpack,Loyalty,Online,1,58.9,0.0,12.82,58.9
103104,2024-12-12,North,Beauty,Lipstick Set,New,Online,5,27.72,0.0,26.21,138.6
103105,2024-12-12,North,Apparel,T-Shirt,Returning,In-Store,3,22.62,0.15,3.41,57.68
103106,2024-12-12,South,Beauty,Moisturizer,Loyalty,Online,5,21.04,0.0,41.46,105.2
103107,2024-12-12,East,Beauty,Shampoo,Loyalty,Online,4,11.17,0.0,1.94,44.68
103108,2024-12-12,North,Electronics,Wireless Earbuds,Returning,Online,4,46.46,0.0,50.28,185.84
103109,2024-12-12,East,Beauty,Shampoo,Returning,Online,1,11.08,0.15,38.67,9.42
103110,2024-12-12,East,Home & Kitchen,Air Fryer,Loyalty,In-Store,1,77.79,0.0,36.9,77.79
103111,2024-12-12,South,Home & Kitchen,Air Fryer,New,Online,4,73.08,0.1,26.68,263.09
103112,2024-12-12,North,Home & Kitchen,Air Fryer,Returning,Online,2,85.62,0.0,31.55,171.24
103113,2024-12-12,East,Beauty,Face Serum,Loyalty,Online,1,30.04,0.0,4.69,30.04
103114,2024-12-12,North,Home & Kitchen,Vacuum Cleaner,New,Online,4,138.14,0.0,64.23,552.56
103115,2024-12-12,West,Electronics,Bluetooth Speaker,New,Online,1,70.93,0.0,37.42,70.93
103116,2024-12-12,North,Apparel,Jacket,Loyalty,Online,4,89.34,0.0,52.03,357.36
103117,2024-12-12,South,Apparel,Running Shoes,New,Marketplace,4,63.64,0.0,50.07,254.56
103118,2024-12-12,West,Home & Kitchen,Vacuum Cleaner,Returning,Online,1,133.14,0.0,25.97,133.14
103119,2024-12-12,South,Home & Kitchen,Air Fryer,Returning,In-Store,3,65.7,0.0,22.3,197.1
103120,2024-12-13,North,Beauty,Face Serum,New,Online,4,33.83,0.0,3.32,135.32
103121,2024-12-13,North,Apparel,Jacket,Loyalty,Online,4,87.66,0.0,30.44,350.64
103122,2024-12-13,South,Apparel,Running Shoes,Loyalty,Online,1,63.31,0.0,30.81,63.31
103123,2024-12-13,East,Apparel,Running Shoes,New,Online,1,75.98,0.0,69.12,75.98
103124,2024-12-13,East,Apparel,Jacket,New,Online,3,93.08,0.0,19.09,279.24
103125,2024-12-13,North,Home & Kitchen,Blender,Returning,Marketplace,1,41.23,0.0,24.02,41.23
103126,2024-12-13,East,Electronics,Bluetooth Speaker,New,In-Store,3,56.24,0.0,55.07,168.72
103127,2024-12-13,North,Electronics,Smartphone Case,Loyalty,Online,2,15.7,0.0,22.7,31.4
103128,2024-12-13,East,Electronics,Bluetooth Speaker,Returning,Online,4,57.67,0.0,43.25,230.68
103129,2024-12-13,East,Home & Kitchen,Air Fryer,Returning,Online,5,76.3,0.0,13.09,381.5
103130,2024-12-13,East,Apparel,Jacket,New,In-Store,1,88.22,0.0,9.71,88.22
103131,2024-12-14,North,Electronics,Bluetooth Speaker,Returning,In-Store,5,62.92,0.1,27.12,283.14
103132,2024-12-14,East,Apparel,Running Shoes,New,Online,2,67.82,0.1,11.41,122.08
103133,2024-12-14,East,Electronics,Wireless Earbuds,New,Online,2,43.15,0.1,37.24,77.67
103134,2024-12-14,East,Beauty,Lipstick Set,New,In-Store,2,25.3,0.15,36.96,43.01
103135,2024-12-14,North,Apparel,Jacket,Loyalty,Marketplace,4,97.74,0.0,14.67,390.96
103136,2024-12-14,North,Beauty,Shampoo,New,Online,1,14.01,0.0,50.6,14.01
103137,2024-12-14,West,Home & Kitchen,Coffee Maker,Returning,Online,1,64.53,0.0,57.93,64.53
103138,2024-12-14,South,Home & Kitchen,Air Fryer,New,Marketplace,2,72.49,0.0,48.91,144.98
103139,2024-12-14,South,Apparel,T-Shirt,New,Online,3,18.84,0.0,52.87,56.52
103140,2024-12-14,South,Home & Kitchen,Coffee Maker,Loyalty,Online,4,49.7,0.0,55.85,198.8
103141,2024-12-14,East,Apparel,Running Shoes,Returning,Online,5,68.85,0.0,16.56,344.25
103142,2024-12-14,South,Beauty,Shampoo,New,Online,5,10.79,0.1,60.36,48.56
103143,2024-12-14,West,Electronics,Bluetooth Speaker,Returning,Online,5,67.65,0.15,23.15,287.51
103144,2024-12-14,North,Electronics,Bluetooth Speaker,New,Online,3,69.89,0.1,20.85,188.7
103145,2024-12-14,North,Electronics,Bluetooth Speaker,New,Online,4,67.61,0.0,8.88,270.44
